area,description,house,layout,position,price,sale,style,tags,village,zone
68㎡,https://sz.zu.ke.com//zufang/SZ2537733414644088832.html,翠薇园,2室1厅1卫,东南,6800 元/月,null,整租,官方核验,蛇口,南山区
25㎡,https://sz.zu.ke.com//zufang/SZ2542770952795078656.html,集悦城荔山公寓,1室0厅1卫,东,2430 元/月,null,整租,"租住保障,公寓,月租,精装,随时看房",蛇口,南山区
78㎡,https://sz.zu.ke.com//zufang/SZ2470104815477194752.html,天马综合楼,3室2厅1卫,东南,6300 元/月,null,整租,"官方核验,近地铁,精装,随时看房",南山中心,南山区
11㎡,https://sz.zu.ke.com//zufang/SZ2543018832185278464.html,南油A区,3室1厅1卫,北,2190 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",后海,南山区
46㎡,https://sz.zu.ke.com//zufang/SZ2550713646393606144.html,星海名城五期,2室1厅1卫,东北,6800 元/月,null,整租,官方核验,前海,南山区
22㎡,https://sz.zu.ke.com//zufang/SZ2543362734905630720.html,集悦城荔山公寓,1室0厅1卫,南,2200 元/月,null,整租,"租住保障,公寓,月租,精装,随时看房",蛇口,南山区
54㎡,https://sz.zu.ke.com//zufang/SZ2514996564393730048.html,中海阳光玫瑰园,2室1厅1卫,东南,5900 元/月,null,整租,"官方核验,近地铁",前海,南山区
79㎡,https://sz.zu.ke.com//zufang/SZ2544082035660824576.html,学城绿园,3室1厅1卫,南北,6500 元/月,null,整租,"官方核验,近地铁,精装,随时看房",大学城,南山区
71㎡,https://sz.zu.ke.com//zufang/SZ2478372708237180928.html,桃源村一期,3室1厅1卫,西北,6000 元/月,null,整租,"官方核验,近地铁",西丽,南山区
65㎡,https://sz.zu.ke.com//zufang/SZ2509238069291384832.html,花园城三期,1室1厅1卫,东南,7300 元/月,null,整租,官方核验,蛇口,南山区
70㎡,https://sz.zu.ke.com//zufang/SZ2546923305466593280.html,现代城华庭,2室1厅1卫,南,7300 元/月,null,整租,"官方核验,近地铁,精装,随时看房",南山中心,南山区
17㎡,https://sz.zu.ke.com//zufang/SZ2537515874391703552.html,雷圳碧榕湾,5室1厅2卫,南,1790 元/月,null,合租,"公寓,月租,精装,押一付一,随时看房",前海,南山区
57㎡,https://sz.zu.ke.com//zufang/SZ2547858630720356352.html,金海岸大厦,2室1厅1卫,北,7000 元/月,null,整租,"官方核验,近地铁,精装",后海,南山区
25㎡,https://sz.zu.ke.com//zufang/SZ2507905512528683008.html,阳光棕榈园一期,5室1厅2卫,南,2290 元/月,null,合租,"公寓,月租,近地铁,精装,独立阳台,押一付一,随时看房",前海,南山区
87㎡,https://sz.zu.ke.com//zufang/SZ2541418223660965888.html,明珠花园,3室2厅1卫,南,7200 元/月,null,整租,"官方核验,随时看房",白石洲,南山区
80㎡,https://sz.zu.ke.com//zufang/SZ2529765025145962496.html,天马综合楼,3室1厅1卫,东,6000 元/月,null,整租,"官方核验,近地铁,随时看房",南山中心,南山区
65㎡,https://sz.zu.ke.com//zufang/SZ2548378941370925056.html,侨城豪苑,2室1厅1卫,北,7380 元/月,null,整租,"官方核验,近地铁",白石洲,南山区
44㎡,https://sz.zu.ke.com//zufang/SZ2539757368078770176.html,中润百分百公寓,2室1厅1卫,东南,5800 元/月,null,整租,"官方核验,近地铁,精装,随时看房",南山中心,南山区
84㎡,https://sz.zu.ke.com//zufang/SZ2541807051387453440.html,半岛花园A区,2室1厅1卫,南北,7000 元/月,null,整租,"官方核验,近地铁,精装",蛇口,南山区
87㎡,https://sz.zu.ke.com//zufang/SZ2534802172504449024.html,龙辉花园,3室2厅1卫,南,6500 元/月,null,整租,"官方核验,近地铁",西丽,南山区
46㎡,https://sz.zu.ke.com//zufang/SZ2522929094748798976.html,阳光里雅居,2室1厅1卫,南,7000 元/月,null,整租,官方核验,南山中心,南山区
15㎡,https://sz.zu.ke.com//zufang/SZ2509930750468423680.html,阳光棕榈园一期,4室1厅2卫,东南,1950 元/月,null,合租,"公寓,月租,近地铁,精装,押一付一,随时看房",前海,南山区
63㎡,https://sz.zu.ke.com//zufang/SZ2529769577836191744.html,侨城馨苑,1室1厅1卫,东南,6500 元/月,null,整租,官方核验,白石洲,南山区
15㎡,https://sz.zu.ke.com//zufang/SZ2509495140859781120.html,半岛花园A区,4室1厅2卫,南,1610 元/月,null,合租,"公寓,月租,精装,押一付一,随时看房",蛇口,南山区
45㎡,https://sz.zu.ke.com//zufang/SZ2551277921889697792.html,英达钰龙园,2室1厅1卫,南,5800 元/月,null,整租,"官方核验,精装",南头,南山区
13㎡,https://sz.zu.ke.com//zufang/SZ2509927543251927040.html,阳光棕榈园一期,4室1厅2卫,东南,1890 元/月,null,合租,"公寓,月租,近地铁,精装,押一付一,随时看房",前海,南山区
95㎡,https://sz.zu.ke.com//zufang/SZ2553384338292998144.html,向南西海花园,3室2厅2卫,西南,7800 元/月,null,整租,"官方核验,新上,双卫生间,随时看房",南山中心,南山区
9㎡,https://sz.zu.ke.com//zufang/SZ2526854615728144384.html,海伴雅居,3室1厅1卫,南,2430 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",蛇口,南山区
8㎡,https://sz.zu.ke.com//zufang/SZ2192005347743907840.html,海境界家园一期,4室1厅1卫,北,2260 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",蛇口,南山区
9㎡,https://sz.zu.ke.com//zufang/SZ2527285292558188544.html,郁金香家园,4室1厅1卫,南,2360 元/月,null,合租,"公寓,近地铁,精装,独立阳台,押一付一,随时看房",西丽,南山区
83㎡,https://sz.zu.ke.com//zufang/SZ2480936504030142464.html,海王大厦,2室1厅1卫,南,7250 元/月,null,整租,"官方核验,近地铁",南山中心,南山区
9㎡,https://sz.zu.ke.com//zufang/SZ2527285292558188544.html,郁金香家园,4室1厅1卫,南,2360 元/月,null,合租,"公寓,近地铁,精装,独立阳台,押一付一,随时看房",西丽,南山区
62㎡,https://sz.zu.ke.com//zufang/SZ2525109604531314688.html,临园大厦,2室1厅1卫,南,5500 元/月,null,整租,"官方核验,随时看房",蛇口,南山区
7㎡,https://sz.zu.ke.com//zufang/SZ2539314053936332800.html,康乐园,4室1厅1卫,北,1930 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",南山中心,南山区
81㎡,https://sz.zu.ke.com//zufang/SZ2500744213411397632.html,光彩山居岁月,2室1厅1卫,南,7000 元/月,null,整租,"官方核验,精装",前海,南山区
8㎡,https://sz.zu.ke.com//zufang/SZ2182605935044722688.html,宝珠花园,4室1厅1卫,西,1830 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",西丽,南山区
75㎡,https://sz.zu.ke.com//zufang/SZ2390595613344669696.html,福庭苑,2室2厅1卫,南,6000 元/月,null,整租,"官方核验,近地铁",南山中心,南山区
83㎡,https://sz.zu.ke.com//zufang/SZ2364388211557670912.html,天源大厦,2室2厅1卫,南,6800 元/月,null,整租,"官方核验,近地铁,随时看房",南山中心,南山区
68㎡,https://sz.zu.ke.com//zufang/SZ2541823623468433408.html,珠光花半里,2室1厅1卫,南,7000 元/月,null,整租,"官方核验,近地铁",西丽,南山区
70㎡,https://sz.zu.ke.com//zufang/SZ2510062691889463296.html,海典居,2室2厅1卫,北,6300 元/月,null,整租,"官方核验,随时看房",南山中心,南山区
88㎡,https://sz.zu.ke.com//zufang/SZ2530411237268004864.html,海王大厦,2室1厅1卫,南,7000 元/月,null,整租,"官方核验,近地铁",南山中心,南山区
11㎡,https://sz.zu.ke.com//zufang/SZ2231663601725751296.html,前海明珠,3室1厅1卫,南,1990 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",前海,南山区
90㎡,https://sz.zu.ke.com//zufang/SZ2524495500796248064.html,港湾生活小区,3室2厅1卫,东南,6000 元/月,null,整租,"官方核验,精装,随时看房",前海,南山区
10㎡,https://sz.zu.ke.com//zufang/SZ2141420222098718720.html,荔苑小区,4室1厅1卫,北,2130 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",南头,南山区
75㎡,https://sz.zu.ke.com//zufang/SZ2554850335252824064.html,朗苑,2室1厅1卫,南,6200 元/月,null,整租,"官方核验,新上,近地铁",西丽,南山区
78㎡,https://sz.zu.ke.com//zufang/SZ2555867676036055040.html,湾厦路综合楼,2室1厅1卫,南,5680 元/月,null,整租,"官方核验,新上,随时看房",蛇口,南山区
77㎡,https://sz.zu.ke.com//zufang/SZ2555000983000727552.html,佳兆业前海广场一期,2室1厅1卫,东南南,7800 元/月,null,整租,"官方核验,新上,近地铁,精装,随时看房",前海,南山区
80㎡,https://sz.zu.ke.com//zufang/SZ2544908931176865792.html,招东小区,2室2厅1卫,东南,7300 元/月,null,整租,"官方核验,近地铁,精装,随时看房",蛇口,南山区
64㎡,https://sz.zu.ke.com//zufang/SZ2384919943054901248.html,金色阳光雅居,2室1厅1卫,西南,7100 元/月,null,整租,"官方核验,近地铁",蛇口,南山区
108㎡,https://sz.zu.ke.com//zufang/SZ2510660741212667904.html,石云村,3室2厅1卫,南,7300 元/月,null,整租,"官方核验,近地铁",蛇口,南山区
76㎡,https://sz.zu.ke.com//zufang/SZ2544982458215178240.html,招南小区,3室1厅1卫,东南,6500 元/月,null,整租,官方核验,蛇口,南山区
7㎡,https://sz.zu.ke.com//zufang/SZ2221582180809973760.html,留仙居南区,5室1厅2卫,南,1860 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",大学城,南山区
89㎡,https://sz.zu.ke.com//zufang/SZ2478800365898964992.html,华联花园,3室1厅1卫,南北,7200 元/月,null,整租,"官方核验,近地铁",南山中心,南山区
13㎡,https://sz.zu.ke.com//zufang/SZ2200840533776547840.html,留仙居南区,4室1厅2卫,北,2490 元/月,null,合租,"公寓,近地铁,精装,独立阳台,押一付一,随时看房",大学城,南山区
79㎡,https://sz.zu.ke.com//zufang/SZ2486249205509922816.html,现代城华庭,2室2厅1卫,南,7000 元/月,null,整租,"官方核验,近地铁",南山中心,南山区
7㎡,https://sz.zu.ke.com//zufang/SZ2176118210263252992.html,漾日湾畔,4室1厅2卫,西,2430 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",后海,南山区
78㎡,https://sz.zu.ke.com//zufang/SZ2483907619623018496.html,南国丽城,2室2厅1卫,西,7000 元/月,null,整租,"官方核验,近地铁,随时看房",大学城,南山区
7㎡,https://sz.zu.ke.com//zufang/SZ2539541340879339520.html,荔园新村(杜鹃山西街),3室1厅1卫,北,2430 元/月,null,合租,"公寓,近地铁,精装,独立阳台,押一付一,随时看房",华侨城,南山区
8㎡,https://sz.zu.ke.com//zufang/SZ2505461786556235776.html,侨城豪苑二期,4室1厅2卫,北,2090 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",白石洲,南山区
7㎡,https://sz.zu.ke.com//zufang/SZ2527416949462269952.html,祥祺花园,4室1厅2卫,北,2030 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",白石洲,南山区
78㎡,https://sz.zu.ke.com//zufang/SZ2483907619623018496.html,南国丽城,2室2厅1卫,西,7000 元/月,null,整租,"官方核验,近地铁,随时看房",大学城,南山区
7㎡,https://sz.zu.ke.com//zufang/SZ2176118210263252992.html,漾日湾畔,4室1厅2卫,西,2430 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",后海,南山区
71㎡,https://sz.zu.ke.com//zufang/SZ2486865998264156160.html,桃源村一期,3室1厅1卫,南,6300 元/月,null,整租,"官方核验,近地铁,随时看房",西丽,南山区
8㎡,https://sz.zu.ke.com//zufang/SZ2338787865179463680.html,世界花园,4室1厅2卫,东,2060 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",华侨城,南山区
74㎡,https://sz.zu.ke.com//zufang/SZ2505744877892419584.html,世纪广场,3室0厅0卫,东北,6700 元/月,null,整租,"官方核验,近地铁,随时看房",南山中心,南山区
7㎡,https://sz.zu.ke.com//zufang/SZ2085316636914753536.html,椰风海岸,4室1厅2卫,西,1860 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",前海,南山区
58㎡,https://sz.zu.ke.com//zufang/SZ2505780712826224640.html,翠薇园,2室1厅1卫,南北,6000 元/月,null,整租,官方核验,蛇口,南山区
37㎡,https://sz.zu.ke.com//zufang/SZ2506264480812367872.html,新德家园,2室1厅1卫,南,5800 元/月,null,整租,"官方核验,精装",前海,南山区
57㎡,https://sz.zu.ke.com//zufang/SZ2511382924638044160.html,瑞铧苑,2室1厅1卫,东南,7000 元/月,null,整租,"官方核验,近地铁,随时看房",后海,南山区
46㎡,https://sz.zu.ke.com//zufang/SZ2513862220254027776.html,星海名城五期,2室1厅1卫,南,6500 元/月,null,整租,"官方核验,精装",前海,南山区
61㎡,https://sz.zu.ke.com//zufang/SZ2515328826209206272.html,西海明珠花园,1室1厅0卫,西南,6700 元/月,null,整租,"官方核验,近地铁",南山中心,南山区
7㎡,https://sz.zu.ke.com//zufang/SZ2221582180809973760.html,留仙居南区,5室1厅2卫,南,1860 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",大学城,南山区
74㎡,https://sz.zu.ke.com//zufang/SZ2515294496477429760.html,东组团,2室2厅1卫,南,7200 元/月,null,整租,"官方核验,近地铁,随时看房",华侨城,南山区
7㎡,https://sz.zu.ke.com//zufang/SZ2120234508354854912.html,旺海怡苑,3室1厅1卫,南,2060 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",南头,南山区
57㎡,https://sz.zu.ke.com//zufang/SZ2541154084674093056.html,金海岸大厦,2室1厅1卫,南北,7000 元/月,null,整租,"官方核验,近地铁,精装",后海,南山区
98㎡,https://sz.zu.ke.com//zufang/SZ2523122977642381312.html,华联花园,3室1厅1卫,东南,6800 元/月,null,整租,"官方核验,近地铁",南山中心,南山区
98㎡,https://sz.zu.ke.com//zufang/SZ2524570389447974912.html,海晖大厦,2室2厅1卫,西南,7000 元/月,null,整租,"官方核验,近地铁,精装",后海,南山区
71㎡,https://sz.zu.ke.com//zufang/SZ2525124116554989568.html,福海苑,2室2厅1卫,东南,6500 元/月,null,整租,"官方核验,近地铁",南山中心,南山区
64㎡,https://sz.zu.ke.com//zufang/SZ2523259265335173120.html,新街口花园,2室1厅1卫,南,6800 元/月,null,整租,"官方核验,近地铁,精装",南山中心,南山区
83㎡,https://sz.zu.ke.com//zufang/SZ2525867499879677952.html,月亮湾花园,3室1厅1卫,东南,6000 元/月,null,整租,"官方核验,近地铁",前海,南山区
69㎡,https://sz.zu.ke.com//zufang/SZ2532404314358956032.html,现代城华庭,2室1厅1卫,南,7050 元/月,null,整租,"官方核验,近地铁,随时看房",南山中心,南山区
10㎡,https://sz.zu.ke.com//zufang/SZ2141420222098718720.html,荔苑小区,4室1厅1卫,北,2130 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",南头,南山区
70㎡,https://sz.zu.ke.com//zufang/SZ2532620453605023744.html,爱榕园,3室1厅1卫,南,6500 元/月,null,整租,"官方核验,近地铁",蛇口,南山区
8㎡,https://sz.zu.ke.com//zufang/SZ2085297136169664512.html,海月花园一期,5室1厅2卫,北,2030 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",蛇口,南山区
67㎡,https://sz.zu.ke.com//zufang/SZ2536885479081779200.html,信和自由广场,2室1厅1卫,西北,6800 元/月,null,整租,"官方核验,近地铁,精装",后海,南山区
7㎡,https://sz.zu.ke.com//zufang/SZ2550574241770905600.html,爱榕园,4室1厅1卫,北,1760 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",蛇口,南山区
57㎡,https://sz.zu.ke.com//zufang/SZ2511509072281608192.html,瑞铧苑,2室2厅1卫,南,7300 元/月,null,整租,"官方核验,近地铁,随时看房",后海,南山区
8㎡,https://sz.zu.ke.com//zufang/SZ2526786476423774208.html,荔园新村(杜鹃山西街),4室1厅1卫,北,1990 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",华侨城,南山区
12㎡,https://sz.zu.ke.com//zufang/SZ2550140878044282880.html,花果山小区,4室1厅1卫,南,2090 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",蛇口,南山区
7㎡,https://sz.zu.ke.com//zufang/SZ2539541340879339520.html,荔园新村(杜鹃山西街),3室1厅1卫,北,2430 元/月,null,合租,"公寓,近地铁,精装,独立阳台,押一付一,随时看房",华侨城,南山区
80㎡,https://sz.zu.ke.com//zufang/SZ2481017138559852544.html,翠薇园,3室1厅1卫,南,7200 元/月,null,整租,"官方核验,随时看房",蛇口,南山区
6㎡,https://sz.zu.ke.com//zufang/SZ2167239606607544320.html,桃源村一期,4室1厅1卫,北,1660 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",西丽,南山区
63㎡,https://sz.zu.ke.com//zufang/SZ2475880250106986496.html,英达钰龙园,2室1厅1卫,东南,6800 元/月,null,整租,"官方核验,近地铁,随时看房",南头,南山区
10㎡,https://sz.zu.ke.com//zufang/SZ2538064905429860352.html,华联花园,4室1厅1卫,南,1930 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",南山中心,南山区
74㎡,https://sz.zu.ke.com//zufang/SZ2554849914404749312.html,漾日湾畔,2室1厅1卫,北,9500 元/月,null,整租,"官方核验,新上,随时看房",后海,南山区
8㎡,https://sz.zu.ke.com//zufang/SZ2527378477947297792.html,招商桃花园,4室1厅1卫,西,1890 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",蛇口,南山区
65㎡,https://sz.zu.ke.com//zufang/SZ2555119309743726592.html,金海岸大厦,2室1厅1卫,南,7600 元/月,null,整租,"官方核验,新上,随时看房",后海,南山区
81㎡,https://sz.zu.ke.com//zufang/SZ2554980561613758464.html,滨海之窗,2室1厅1卫,东北,9300 元/月,null,整租,"官方核验,新上,随时看房",后海,南山区
78㎡,https://sz.zu.ke.com//zufang/SZ2555563045967904768.html,现代城梦想家园,3室1厅1卫,东南,7500 元/月,null,整租,"官方核验,新上,精装,随时看房",后海,南山区
72㎡,https://sz.zu.ke.com//zufang/SZ2552831308322062336.html,红花雅筑,3室2厅1卫,南,8500 元/月,null,整租,"官方核验,新上,精装,随时看房",南头,南山区
